simulation,station,station_name,passenger_id,arrival_time,urgency,aggressiveness,platform_position,preferred_carriage,seat_acquired,boarding_time,standing_time,journey_time,crowding_level,peak_period,crowding_category
1,Airport,Airport (End-of-line),845,2942,0.242990458840635,4.692977460230628,Left,3,1,2.366618609113916,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),846,2945,0.658035943175357,3.9168730569604344,Left,4,1,2.4397265470379006,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),847,2949,0.18858321475580767,3.545535063606444,Center,5,0,1.5031309408590443,19.44091251958287,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),848,2950,0.5263830884643027,4.666856398417579,Left,6,1,1.4313412904651401,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),849,2960,0.26741583783303896,2.1637322594824515,Center,3,1,1.316265675961548,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),850,2966,0.10422089571390387,2.009862325929218,Left,1,0,1.3012384547507416,15.324509964336364,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),851,2969,0.3347718625580804,4.714271573174053,Right,5,1,1.197310117812648,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),852,2973,0.039528490370336095,1.715823874750585,Left,2,1,1.3890324634660338,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),853,2979,0.49639421143423657,4.071028146900215,Left,1,1,2.1131817736060343,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),854,2984,0.20216426596083287,3.9061007289568055,Right,6,0,2.0174635348631176,22.44038402679344,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),855,3011,0.6964696211194814,3.527560977398829,Left,1,1,2.1902600430505164,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),856,3012,0.3179531059826133,0.5562712785537238,Center,1,0,1.7937652234562576,1.407223366773294,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),857,3021,0.2591307801319348,1.8828080277062031,Right,5,0,1.4039662620261142,15.355277003747831,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),858,3025,0.028356599410746128,1.2337500844948701,Center,3,1,2.282311098161975,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),859,3029,0.5656120116093527,0.2045656983274663,Right,6,1,2.09496375612782,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),860,3030,0.03652875899763132,3.9003843235415667,Center,2,1,2.3676330010469355,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),861,3034,0.3696290339181585,4.924231038570888,Right,6,1,1.7470508701327345,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),862,3035,0.3338967764486732,0.6101446613019351,Left,5,0,2.271185473034715,32.09191995992474,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),863,3037,0.49091768053777235,1.0376120444489052,Right,5,1,2.224866841161781,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),864,3038,0.29927156655938086,0.39107454025593014,Left,6,0,2.1590114467338193,2.725449279043004,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),865,3040,0.1886540840034318,1.6755956103123593,Left,5,0,2.6954803616825536,1.0944179655823791,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),866,3041,0.13504262676266326,0.7768614507211147,Right,5,1,1.7700061566210112,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),867,3043,0.2632512883566525,4.938039057988827,Right,3,0,1.0496235312750049,6.689020419130082,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),868,3051,0.4389604958710279,4.994044968424683,Center,5,1,1.308022047708996,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),869,3052,0.15238286540627635,0.9916413062073592,Left,6,1,2.844680593777147,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),870,3053,0.152977313048238,0.3447162665865172,Right,5,0,2.5774077425223396,92.10448893536875,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),871,3061,0.09117898291423111,3.818592781819301,Left,6,0,2.2584104352907763,39.0470576575984,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),872,3062,0.19767123870597678,2.622348523055707,Left,6,1,1.6162092820874243,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),873,3063,0.2066087065073764,2.5016234293364854,Right,5,0,1.4737174010757306,99.24730393803074,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),874,3065,0.4556270417105282,0.49535043789748934,Center,2,0,2.879993533776387,21.34304636707523,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),875,3067,0.42949088726010665,4.346694643104265,Left,5,1,1.538251816653251,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),876,3069,0.15317282900644025,0.32964262096344454,Left,6,0,1.5089271262459283,15.613945607440227,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),877,3073,0.06442165506048798,1.0671631395269199,Right,1,0,2.694259926900479,4.329198519138372,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),878,3087,0.40736763223363054,3.659589365929283,Left,5,1,2.2364270715138144,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),879,3088,0.5923368099700308,3.425362859028106,Right,2,0,2.0119001804101773,51.93643651561361,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),880,3089,0.5867951601704434,3.8719453396105292,Right,3,1,2.531007569801952,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),881,3090,0.5221314117860819,4.794613847923991,Right,4,0,1.9616128300659383,16.419220999928136,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),882,3094,0.4629210039330363,4.80005891047346,Left,6,1,1.6713281424438056,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),883,3097,0.4514650518317737,1.120238918902388,Center,3,0,2.439944876733734,11.316109464118071,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),884,3098,0.4913349224666134,1.8316399817606173,Center,5,1,2.5134199339919054,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),885,3098,0.23831055532192252,1.456928870152393,Center,2,0,2.6835645546182496,30.428997401384564,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),886,3099,0.2729200715637609,2.7727722127299437,Right,4,1,1.7645937928938902,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),887,3110,0.320233306901698,4.3358754920849805,Center,6,1,2.550506907944453,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),888,3115,0.35951183948787796,2.1846739463890694,Center,5,0,2.654955324678443,12.066373417465332,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),889,3127,0.16740711466245947,2.0122135914261556,Center,5,1,2.0887245829049177,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),890,3129,0.26479550559943466,0.7449268238833096,Center,2,0,1.6293022831905037,8.003567089434005,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),891,3131,0.20560630090841972,3.8608504220827324,Left,6,0,2.445925584077075,5.605457187477708,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),892,3132,0.38595678632219277,1.6889403533701586,Right,6,0,2.3735508012411426,2.5997191398048876,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),893,3134,0.4086102040332618,4.407912617177533,Right,1,0,1.5163877613647117,2.4611553764977856,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),894,3139,0.01331660705699044,3.2898209714994,Right,4,0,1.7165743004067555,10.601926856293527,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),895,3140,0.49489281833991344,2.2305598800836957,Left,4,0,2.4848574013650255,29.103545902501878,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),896,3147,0.06202419742570185,3.417003073530042,Right,4,0,1.4799305089000607,30.509695116451972,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),897,3148,0.6078200268755859,2.0705556528247913,Center,5,0,2.6555138192064263,0.5261359565913392,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),898,3151,0.20330340638626704,0.043223003814553684,Right,1,0,2.6211407603942436,3.3418647371359844,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),899,3153,0.0744392099034432,2.6410135617315245,Right,3,0,2.269521528536651,9.312737870648057,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),900,3160,0.22303466942703898,3.641798704597951,Center,5,1,2.254787644671538,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),901,3174,0.516653972291908,0.6525375981880632,Center,1,1,2.69792234624994,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),902,3181,0.20910458584499864,0.35316776296703933,Right,2,0,2.353957642603212,21.016105046132132,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),903,3182,0.2923489710025637,2.815929077627773,Left,4,0,1.6260961333119917,21.508143581572725,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),904,3183,0.3548300912458522,3.0379526213408536,Center,1,1,2.001394013752221,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),905,3187,0.317929047853907,0.7113158006552728,Center,3,0,2.597181026832013,15.88785230305546,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),906,3190,0.2461911216284802,1.6257559779833008,Left,6,0,2.8269457909774367,8.97509685610667,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),907,3191,0.23013307168358363,0.8354341672609361,Left,3,0,2.615148639672797,12.02798739692716,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),908,3202,0.08639483115731811,3.1467213239724683,Left,3,1,1.9684602987415447,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),909,3203,0.2874807446953774,1.408419028689119,Center,5,1,1.4272454711799074,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),910,3204,0.235313687032108,1.7016499040965716,Center,5,0,2.139111551643811,6.084879717263822,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),911,3207,0.47931756357447364,0.2503214388295977,Right,1,0,1.6837183605663022,15.269496582763352,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),912,3214,0.32861857017548096,4.614334378813879,Left,1,0,1.7001127955520157,6.279000118775734,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),913,3214,0.31673000107827304,4.120128417909839,Center,2,0,2.418455596062772,4.235756099785645,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),914,3216,0.021017381633472543,2.148276436514131,Center,2,0,1.4018147375283803,19.72213961579645,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),915,3222,0.056704621209949554,0.45166566940579633,Left,5,0,2.0063160725331386,14.570454702847433,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),916,3222,0.03982134472877773,0.40310488615190654,Right,1,0,1.9397960312256202,3.056186685353808,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),917,3222,0.2598693833921124,3.5159432051759003,Left,4,1,1.3686487478642657,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),918,3224,0.1368891758978735,2.0085764735160723,Left,6,1,1.7674731745643077,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),919,3225,0.14198541293878003,1.7388542760139836,Center,1,1,2.135697785058193,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),920,3228,0.27689704751842387,3.8470527770479728,Left,6,1,2.5050263137364084,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),921,3231,0.2541405483770308,0.6407056520921417,Left,6,0,1.8976616559372737,4.2560572509316765,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),922,3231,0.4698899114656485,1.429694677063923,Center,2,0,1.8287510791034771,8.412706443125977,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),923,3233,0.4272814108816268,3.071668743256481,Left,4,0,2.6411763331741893,23.40880341017403,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),924,3233,0.27041110763959614,4.177652499997154,Left,1,1,2.370694832827165,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),925,3234,0.23786793193297454,0.6239046716249236,Left,5,0,2.436036364770163,9.046536619078429,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),926,3238,0.038387408433133305,0.8072329354191382,Center,4,0,2.7594127382115365,37.189566540139246,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),927,3238,0.29370921008747963,1.5363813671314968,Left,1,0,1.6585418831736238,13.19609337381184,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),928,3242,0.192461631881139,3.7745293088914385,Center,3,1,2.0338800035386284,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),929,3249,0.6070080635602738,1.594646925661551,Right,5,0,2.2583565416048916,8.397787081385161,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),930,3252,0.23220195715552142,2.3476115417134507,Center,6,0,1.7416865368411794,7.909624745382669,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),931,3257,0.08497138812916571,3.020057186320391,Left,6,0,2.090765535374392,0.143832119852964,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),932,3260,0.21250716577364073,0.22685137713228998,Left,2,0,2.5064491138215144,3.1979901303094977,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),933,3260,0.08537696026368416,3.74787175051507,Right,4,0,1.9413132631264798,1.793974931174983,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),934,3262,0.24114968512267354,3.6531501011670247,Right,2,0,1.2850594288743884,23.48156601375887,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),935,3265,0.41926729021725606,2.0200948236446123,Left,2,0,2.089399541786101,16.870862009234546,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),936,3289,0.36151863976667364,1.453059646430912,Center,2,1,1.412723043043376,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),937,3299,0.14594946053712632,3.078089128447398,Right,6,1,1.9233047434559012,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),938,3301,0.22936650916264964,0.22275081369305338,Left,2,0,2.2451191277085067,66.25926925473208,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),939,3305,0.5155598461832259,0.4822570608725135,Left,6,0,2.8083647336334794,90.09849726411873,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),940,3305,0.3391170547738728,0.694020069668837,Left,1,1,1.9771934266461915,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),941,3311,0.26500121183412606,3.9786448912489942,Left,6,0,2.381808097270739,1.4330860670787748,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),942,3312,0.4785137975164694,4.321495446391871,Center,6,0,2.5401736485103203,1.030481421774599,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),943,3313,0.2070238399620994,4.992449064294903,Left,6,0,1.5904659581056395,39.703838989170784,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),944,3318,0.12106134338054314,0.4268977763613724,Center,6,1,2.160851817029293,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),945,3323,0.42089247361101845,4.597105718577841,Center,4,1,1.0860961850988922,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),946,3323,0.1364294185149556,4.354419241111173,Left,5,1,1.195994331386488,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),947,3323,0.1829197873999576,2.249469239273168,Left,2,1,1.9244644280866796,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),948,3329,0.5899942524095934,0.9772765730772742,Right,6,0,2.407961886855089,12.138698748393919,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),949,3332,0.264347395406889,2.5027708742628683,Center,6,0,1.7040110283209828,6.941335277863223,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),950,3332,0.12406819742241221,2.1571566641563713,Center,4,1,1.8379146351748639,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),951,3334,0.30721746236096853,4.182658974587451,Center,5,1,2.344511263852094,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),952,3342,0.3807156659357102,4.531561133415148,Left,4,1,2.448624473841433,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),953,3345,0.3206931524954299,0.49928844982584986,Center,5,1,1.885346983945407,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),954,3347,0.41940528129616816,4.787254092022232,Right,1,0,2.2003194063626195,6.997510045152976,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),955,3348,0.37405390559052637,2.602749449529433,Center,1,1,1.6966823791154062,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),956,3349,0.37792404301018556,4.1568192265367525,Left,4,0,2.1672076280575303,0.5610576323538821,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),957,3350,0.11146324325670996,1.1241154911188205,Center,5,1,2.81465485152778,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),958,3352,0.19494884195026418,0.04819552723833498,Center,6,0,2.6272225041003345,40.45099054988217,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),959,3353,0.20403394450469114,1.80616983540077,Left,1,1,2.506278957701428,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),960,3355,0.2259962820441525,1.8169495879193942,Left,4,1,2.3969667181476577,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),961,3357,0.15265613475505255,0.3649959570914052,Center,4,0,1.569059990097211,16.112077519803442,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),962,3362,0.7925377147643997,1.6001635510548717,Center,2,1,1.3554805648072246,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),963,3364,0.4567882393043195,0.9343178794804724,Center,2,0,1.469201527272868,14.93958531638783,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),964,3366,0.24023609007000504,1.703011391210279,Center,4,0,2.51914847739304,7.8001519965848,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),965,3368,0.23809052801418676,4.405631245829361,Right,3,0,1.1792010678450677,16.641180512905983,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),966,3368,0.05172573427144649,4.530987934069496,Right,3,1,2.4884591152581876,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),967,3374,0.18742069984071302,4.673546945349921,Center,1,0,1.7222664447507259,8.145212431971956,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),968,3380,0.04817736015502915,2.4928998021024524,Center,6,1,1.662329497263914,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),969,3386,0.4019957979017253,3.2868373418600587,Left,2,1,2.259417211257777,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),970,3395,0.10044274898779919,0.5559850394869903,Left,3,0,1.6590741820660815,27.15071337848867,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),971,3398,0.2571898648337173,2.749141185482406,Center,1,0,2.6712006012463116,8.957373076047663,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),972,3400,0.3980906678197426,1.4784848383990912,Left,2,0,2.7376271145080895,24.895395465721144,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),973,3413,0.3926950570206836,4.227346121152006,Right,1,1,2.4963371072517027,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),974,3414,0.3424311647244013,1.9589283179224048,Right,6,1,1.839907727456549,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),975,3415,0.17606497296613402,3.3668774431064765,Left,3,1,1.6432624964176663,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),976,3417,0.41189037188324096,0.8404037710115891,Center,5,1,2.903453663696104,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),977,3424,0.022822844631996072,4.279165383888766,Right,1,0,1.8560205200894215,7.739179558927924,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),978,3429,0.30792390251581236,3.584818259859897,Right,1,0,1.2645091000418665,3.913698559987271,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),979,3434,0.10426303957054053,0.027164299266287384,Center,4,0,2.3146544046244824,37.80359677570728,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),980,3437,0.15916605824929128,4.695078484013925,Right,5,0,1.2200440130674526,2.543313970767443,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),981,3441,0.2888113847750091,4.0345885987690675,Right,6,0,1.199527294205525,0.9720479226247183,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),982,3442,0.26440174580223696,3.840017126715906,Center,4,0,2.1150567051385334,31.88280666103401,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),983,3443,0.06991994742198278,4.285311585614674,Left,6,1,2.231355367179539,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),984,3443,0.033487532423161534,2.698453056157466,Center,3,0,2.6958501743310683,20.538248497688762,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),985,3445,0.0648307758635173,2.5897573356809263,Right,5,0,1.8210428422643286,122.1782829828817,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),986,3448,0.15277454589199918,3.037590117654281,Center,6,0,1.277601085350758,41.26037554645366,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),987,3451,0.588174953714466,1.7662232156205315,Left,5,0,2.012198022042261,5.577583710372595,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),988,3452,0.28267146183905667,0.016492678414852247,Center,6,1,1.58402975935453,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),989,3456,0.5022638343535089,3.8670168647565673,Left,2,1,1.4674629690938787,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),990,3460,0.2893896970765187,4.152820453937923,Left,3,1,2.572583433136022,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),991,3460,0.235334830641004,3.392675333086195,Center,3,0,1.8534892993855991,19.263085407383514,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),992,3462,0.15204387997146931,1.792714157955691,Center,1,0,1.6657774344109961,3.35723236945201,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),993,3462,0.1853777670872123,3.807802645147669,Left,2,0,2.5357830909495274,15.096954593249421,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),994,3467,0.2584701423485788,4.236589723654045,Right,2,1,2.1621274010029783,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),995,3468,0.28495716372287316,2.443423697789467,Center,1,1,1.5705767575837175,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),996,3469,0.4034675809953918,3.835115964198925,Center,5,0,1.1176590762845944,15.401975699129371,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),997,3469,0.3220273088139984,2.697689615097886,Right,5,0,1.3447747004203978,65.62715466612369,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),998,3471,0.4372443462490791,4.6897503239220475,Left,6,0,1.7032631383340906,32.08243775675254,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),999,3474,0.5041004286157407,0.4998780338346148,Right,2,1,1.7113772503483868,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1000,3477,0.17380449765928901,4.738657320538663,Left,5,1,2.1069710506401664,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1001,3480,0.20698684829717334,3.4696766738069718,Center,3,0,1.3559504204545447,7.845915958227971,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1002,3483,0.13330356297775184,3.785162273875859,Center,6,0,2.0606960209751977,0.688748508377282,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1003,3493,0.24143459663520905,1.5914936889811444,Center,3,1,2.811349066426473,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1004,3497,0.2940123543375962,2.2306302333245673,Right,5,0,1.4735065743322977,6.3269048056770725,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1005,3506,0.3054292541538868,3.102479523729133,Right,1,1,1.2213950275087397,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1006,3511,0.410602505566668,4.502935172175287,Center,4,0,1.2646556994334497,15.024275934893884,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1007,3513,0.1586186714801793,0.48602293740477975,Left,5,0,1.6168796858927506,2.6673309483149192,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1008,3521,0.25705638835398426,4.59723761226009,Left,1,1,2.0884141535337952,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1009,3530,0.06258244556393651,3.307142040727513,Right,4,1,1.846039536645576,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1010,3531,0.24023940261230034,4.716191096329839,Left,5,0,1.7371063071423694,29.8079417990852,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1011,3536,0.08930175973213571,1.6034001062685381,Left,2,1,2.5011957681151173,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1012,3540,0.26839367891543625,1.1483536104385017,Left,6,1,2.871544819214737,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1013,3544,0.6539034966503406,1.759848235437,Center,3,1,1.3880237533812902,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1014,3545,0.3706707700977851,1.3555275093728807,Right,3,1,2.2121321523565767,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1015,3549,0.09798123244658653,2.8102524149593004,Right,6,1,2.409686989682035,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1016,3551,0.5960946970042474,1.9684351582293296,Left,1,0,2.4183338573353286,5.230959290038918,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1017,3552,0.5565764270860173,1.047289152834256,Left,4,0,1.8295513425746222,9.21670911629608,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1018,3554,0.3330468662110993,1.0585274834769376,Right,4,0,2.5572388943623503,4.450655133610553,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1019,3558,0.28778485072426996,1.2963723990477005,Center,1,1,1.4973828740278408,0.0,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1020,3561,0.05540507053732454,4.62135113155459,Center,3,0,2.004871030780963,4.883910342901347,20,0.7,morning,Low (60-70%)
1,Airport,Airport (End-of-line),1021,3561,0.014815743324894683,2.352101426459992,Left,2,0,2.4814162523103658,22.608667717183017,20,0.7,morning,Low (60-70%)
